GWNO	EVENT_ID_CNTY	EVENT_ID_NO_CNTY	EVENT_DATE	YEAR	TIME_PRECISION	EVENT_TYPE	ACTOR1	ALLY_ACTOR_1	INTER1	ACTOR2	ALLY_ACTOR_2	INTER2	INTERACTION	COUNTRY	ADMIN1	ADMIN2	ADMIN3	LOCATION	LATITUDE	LONGITUDE	GEO_PRECISION	SOURCE	FATALITIES	latlong
516	3396BUI	10781	27/10/2015	2015	1	Battle-No change of territory	Unidentified Armed Group (Burundi)		3	Police Forces of Burundi (2005-)		1	13	Burundi	Bujumbura Mairie	Kinama	N.A. (16)	Cibitoke	-3.33630	29.37880	1	Radio France Internationale	0	"-3.3363,29.3788"
516	3397BUI	10782	27/10/2015	2015	1	Battle-No change of territory	Unidentified Armed Group (Burundi)		3	Police Forces of Burundi (2005-)		1	13	Burundi	Bujumbura Mairie	Ngagara	N.A. (24)	Ngagara	-3.35270	29.37000	1	Radio France Internationale	0	"-3.3527,29.37"
516	3398BUI	10783	27/10/2015	2015	1	Battle-No change of territory	Unidentified Armed Group (Burundi)		3	Police Forces of Burundi (2005-)		1	13	Burundi	Bujumbura Mairie	Buterere	N.A. (4)	Mutakura	-3.34080	29.36030	1	Radio France Internationale; 2015Burundi #1188	1	"-3.3408,29.3603"
516	3400BUI	10784	29/10/2015	2015	1	Riots/Protests	Protesters (Burundi)	Students (Burundi)	6			0	60	Burundi	Bujumbura Mairie	Kinama	N.A. (16)	Cibitoke	-3.33630	29.37880	1	Radio France Internationale	0	"-3.3363,29.3788"
516	3401BUI	10785	31/10/2015	2015	1	Battle-No change of territory	Unidentified Armed Group (Burundi)	Civilians (Burundi)	3	Police Forces of Burundi (2005-)		1	13	Burundi	Bubanza	Gihanga	Buringa	Buringa	-3.27780	29.28030	1	Agence France Presse	1	"-3.2778,29.2803"
516	3403BUI	10786	01/11/2015	2015	1	Violence against civilians	Unidentified Armed Group (Burundi)		3	Civilians (Burundi)		7	37	Burundi	Bujumbura Mairie	Bwiza	N.A. (8)	Bwiza	-3.37250	29.36500	1	Xinhua General News Service; 2015Burundi #1147	2	"-3.3725,29.365"
516	3402BUI	10787	01/11/2015	2015	3	Violence against civilians	CNDD-FDD-Imbonerakure: National Council for the Defence of Democracy (Imbonerakure Faction)		3	Civilians (Burundi)		7	37	Burundi	Bujumbura Mairie	Buyenze	N.A. (6)	Bujumbura	-3.37720	29.35800	3	Radio France Internationale	0	"-3.3772,29.358"
516	3404BUI	10788	02/11/2015	2015	1	Battle-No change of territory	Unidentified Armed Group (Burundi)		3	Military Forces of Burundi (2005-)		1	13	Burundi	Bujumbura Rural	Kanyosha1	Mboza	Kanyosha	-3.41560	29.40750	1	Associated Press International	0	"-3.4156,29.4075"
516	3407BUI	10789	02/11/2015	2015	1	Battle-No change of territory	Unidentified Armed Group (Burundi)		3	Police Forces of Burundi (2005-)		1	13	Burundi	Bujumbura Rural	Nyabiraba	Nyabiraba	Nyabiraba	-3.46660	29.48330	1	Agence France Presse - English	8	"-3.4666,29.4833"
516	3405BUI	10790	02/11/2015	2015	1	Violence against civilians	Unidentified Armed Group (Burundi)		3	Civilians (Burundi)		7	37	Burundi	Bujumbura Mairie	Musaga	N.A. (20)	Musaga	-3.41580	29.37500	1	Xinhua General News Service	1	"-3.4158,29.375"
516	3406BUI	10791	02/11/2015	2015	1	Violence against civilians	Unidentified Armed Group (Burundi)		3	Civilians (Burundi)		7	37	Burundi	Bujumbura Mairie	Buyenze	N.A. (6)	Bujumbura	-3.37720	29.35800	1	Xinhua General News Service	1	"-3.3772,29.358"
516	3408BUI	10792	05/11/2015	2015	1	Violence against civilians	Unidentified Armed Group (Burundi)		3	Civilians (Burundi)		7	37	Burundi	Bujumbura Mairie	Buyenze	N.A. (6)	Bujumbura	-3.37720	29.35800	2	Associated Press International	4	"-3.3772,29.358"
516	3409BUI	10793	06/11/2015	2015	1	Battle-No change of territory	Unidentified Armed Group (Burundi)		3	Police Forces of Burundi (2005-)		1	13	Burundi	Bujumbura Mairie	Buterere	N.A. (4)	Mutakura	-3.34080	29.36030	1	Agence France Presse - English	2	"-3.3408,29.3603"
516	3410BUI	10794	06/11/2015	2015	1	Violence against civilians	Police Forces of Burundi (2005-)		1	Civilians (Burundi)		7	17	Burundi	Bujumbura Mairie	Buterere	N.A. (4)	Mutakura	-3.34080	29.36030	1	Agence France Presse - English	2	"-3.3408,29.3603"
516	3411BUI	10795	07/11/2015	2015	1	Violence against civilians	Unidentified Armed Group (Burundi)		3	Civilians (Burundi)		7	37	Burundi	Bujumbura Rural	Kanyosha1	Mboza	Kanyosha	-3.41560	29.40750	1	Associated Press International; Agence France Presse - English	9	"-3.4156,29.4075"
516	3413BUI	10796	08/11/2015	2015	2	Strategic development	CNDD-FDD-Imbonerakure: National Council for the Defence of Democracy (Imbonerakure Faction)		3			0	30	Burundi	Bujumbura Mairie	Buyenze	N.A. (6)	Bujumbura	-3.37720	29.35800	1	BBC Monitoring Africa	0	"-3.3772,29.358"
516	3412BUI	10797	08/11/2015	2015	1	Strategic development	Police Forces of Burundi (2005-)	Military Forces of Burundi (2005-)	1	Civilians (Burundi)		7	17	Burundi	Bujumbura Mairie	Buterere	N.A. (4)	Mutakura	-3.34080	29.36030	1	BBC Monitoring Africa; Agence France Presse - English; Radio France Internationale	0	"-3.3408,29.3603"
516	3415BUI	10798	09/11/2015	2015	1	Battle-No change of territory	Police Forces of Burundi (2005-)		1	Unidentified Armed Group (Burundi)	Civilians (Burundi)	3	13	Burundi	Bujumbura Mairie	Musaga	N.A. (20)	Musaga	-3.41580	29.37500	1	Agence France Presse - English; Radio France Internationale	2	"-3.4158,29.375"
516	3417BUI	10799	09/11/2015	2015	1	Violence against civilians	Unidentified Armed Group (Burundi)		3	Civilians (Burundi)		7	37	Burundi	Bujumbura Mairie	Buyenze	N.A. (6)	Bujumbura	-3.37720	29.35800	1	Radio France Internationale	1	"-3.3772,29.358"
516	3414BUI	10800	09/11/2015	2015	1	Violence against civilians	Unidentified Armed Group (Burundi)		3	Civilians (Burundi)		7	37	Burundi	Bujumbura Mairie	Gihosha	N.A. (11)	Kamenge	-3.35970	29.39360	2	SOS Medias Burundi	1	"-3.3597,29.3936"
516	3416BUI	10801	09/11/2015	2015	1	Violence against civilians	Unidentified Armed Group (Burundi)		3	Civilians (Burundi)		7	37	Burundi	Bujumbura Mairie	Nyakabiga	N.A. (25)	Nyakabiga	-3.37330	29.37670	1	Iwacu	1	"-3.3733,29.3767"
516	3419BUI	10802	10/11/2015	2015	1	Strategic development	Police Forces of Burundi (2005-)		1			0	10	Burundi	Bujumbura Mairie	Buyenze	N.A. (6)	Bujumbura	-3.37720	29.35800	1	Iwacu	0	"-3.3772,29.358"
516	3418BUI	10803	10/11/2015	2015	2	Violence against civilians	Police Forces of Burundi (2005-)		1	Civilians (Rwanda)		7	17	Burundi	Bujumbura Mairie	Kinama	N.A. (16)	Cibitoke	-3.33630	29.37880	2	SOS Medias Burundi	0	"-3.3363,29.3788"
516	3420BUI	10804	11/11/2015	2015	1	Battle-No change of territory	Military Forces of Burundi (2005-)		1	Unidentified Armed Group (Burundi)		3	13	Burundi	Bujumbura Mairie	Musaga	N.A. (20)	Musaga	-3.41580	29.37500	1	Iwacu	1	"-3.4158,29.375"
516	3421BUI	10805	11/11/2015	2015	1	Violence against civilians	Unidentified Armed Group (Burundi)		3	Civilians (Rwanda)		7	37	Burundi	Bujumbura Mairie	Musaga	N.A. (20)	Musaga	-3.41580	29.37500	1	Iwacu	2	"-3.4158,29.375"
516	3422BUI	10806	14/11/2015	2015	1	Battle-No change of territory	Police Forces of Burundi (2005-)		1	Unidentified Armed Group (Burundi)		3	13	Burundi	Bujumbura Mairie	Buyenze	N.A. (6)	Bujumbura	-3.37720	29.35800	2	Agence France Presse - English	0	"-3.3772,29.358"
516	3423BUI	10807	14/11/2015	2015	1	Violence against civilians	Unidentified Armed Group (Burundi)		3	Civilians (Burundi)		7	37	Burundi	Bujumbura Mairie	Bwiza	N.A. (8)	Bwiza	-3.37250	29.36500	1	Radio France Internationale; Agence France Presse - English	1	"-3.3725,29.365"
516	3429BUI	10808	15/11/2015	2015	1	Battle-No change of territory	Police Forces of Burundi (2005-)		1	Unidentified Armed Group (Burundi)		3	13	Burundi	Bujumbura Mairie	Buterere	N.A. (4)	Mutakura	-3.34080	29.36030	1	Radio France Internationale	0	"-3.3408,29.3603"
516	3426BUI	10809	15/11/2015	2015	1	Battle-No change of territory	Police Forces of Burundi (2005-)		1	Unidentified Armed Group (Burundi)		3	13	Burundi	Bujumbura Mairie	Musaga	N.A. (20)	Musaga	-3.41580	29.37500	1	Xinhua General News Service; Radio France Internationale	1	"-3.4158,29.375"
516	3425BUI	10810	15/11/2015	2015	1	Battle-No change of territory	Police Forces of Burundi (2005-)		1	Unidentified Armed Group (Burundi)		3	13	Burundi	Bujumbura Mairie	Kinama	N.A. (16)	Cibitoke	-3.33630	29.37880	1	Xinhua General News Service	0	"-3.3363,29.3788"
516	3428BUI	10811	15/11/2015	2015	1	Battle-No change of territory	Unidentified Armed Group (Burundi)		3	Private Security Forces (Burundi)		8	38	Burundi	Bujumbura Mairie	Roherero	N.A. (26)	Rohero	-3.37970	29.36500	1	Xinhua General News Service; Radio France Internationale	0	"-3.3797,29.365"
516	3430BUI	10812	15/11/2015	2015	1	Battle-No change of territory	Police Forces of Burundi (2005-)		1	Unidentified Armed Group (Burundi)	Civilians (Burundi)	3	13	Burundi	Bujumbura Mairie	Bwiza	N.A. (8)	Bwiza	-3.37250	29.36500	1	Xinhua General News Service; Radio France Internationale	3	"-3.3725,29.365"
516	3431BUI	10813	15/11/2015	2015	1	Battle-No change of territory	Police Forces of Burundi (2005-)		1	Unidentified Armed Group (Burundi)		3	13	Burundi	Bujumbura Mairie	Kinindo		Kinondo	-3.40653	29.35421	1	Radio France Internationale	0	"-3.406532,29.354208"
516	3424BUI	10814	15/11/2015	2015	1	Violence against civilians	Unidentified Armed Group (Burundi)		3	Civilians (Burundi)		7	37	Burundi	Bujumbura Rural	Kanyosha1	Mboza	Kanyosha	-3.41560	29.40750	1	Radio France Internationale	1	"-3.4156,29.4075"
516	3427BUI	10815	15/11/2015	2015	1	Violence against civilians	Unidentified Armed Group (Burundi)		3	Civilians (Burundi)		7	37	Burundi	Bujumbura Mairie	Musaga	N.A. (20)	Kinanira	-3.41780	29.36690	1	Radio France Internationale	1	"-3.4178,29.3669"
516	3433BUI	10816	16/11/2015	2015	1	Battle-No change of territory	Police Forces of Burundi (2005-)		1	Unidentified Armed Group (Burundi)	Civilians (Burundi)	3	13	Burundi	Bujumbura Mairie	Gihosha	N.A. (11)	Kamenge	-3.35970	29.39360	1	Xinhua General News Service; Radio France Internationale	0	"-3.3597,29.3936"
516	3432BUI	10817	16/11/2015	2015	1	Battle-No change of territory	Police Forces of Burundi (2005-)		1	Unidentified Armed Group (Burundi)	Civilians (Burundi)	3	13	Burundi	Bujumbura Rural	Muhuta	Mubone	Buyenzi	-3.62720	29.34720	1	Xinhua General News Service; Radio France Internationale	0	"-3.6272,29.3472"
516	3434BUI	10818	16/11/2015	2015	1	Strategic development	Unidentified Armed Group (Burundi)		3			0	30	Burundi	Bujumbura Mairie	Musaga	N.A. (20)	Musaga	-3.41580	29.37500	1	Xinhua General News Service; Radio France Internationale	0	"-3.4158,29.375"
516	3436BUI	10819	17/11/2015	2015	1	Battle-No change of territory	Police Forces of Burundi (2005-)		1	Unidentified Armed Group (Burundi)		3	13	Burundi	Bujumbura Mairie	Nyakabiga	N.A. (25)	Nyakabiga	-3.37330	29.37670	1	Radio France Internationale; Xinhua News Agency - French	0	"-3.3733,29.3767"
516	3435BUI	10820	17/11/2015	2015	1	Violence against civilians	Unidentified Armed Group (Burundi)		3	Civilians (Burundi)		7	37	Burundi	Bujumbura Mairie	Muha	Muha	Muha	-3.39573	29.37152	1	Xinhua News Agency - French	2	"-3.395733,29.371517"
516	3438BUI	10821	18/11/2015	2015	1	Remote violence	Unidentified Armed Group (Burundi)		3			0	30	Burundi	Bujumbura Mairie	Buyenze	N.A. (6)	Bujumbura	-3.37720	29.35800	1	Agence France Presse - English	0	"-3.3772,29.358"
516	3437BUI	10822	18/11/2015	2015	1	Riots/Protests	Rioters (Burundi)	Prisoners (Burundi)	5	Prison Guards (Burundi)	Prisoners (Burundi)	1	15	Burundi	Bujumbura Mairie	Musaga	N.A. (20)	Musaga	-3.41580	29.37500	1	Radio France Internationale	0	"-3.4158,29.375"
516	3439BUI	10823	21/11/2015	2015	1	Battle-No change of territory	Police Forces of Burundi (2005-)		1	Unidentified Armed Group (Burundi)	Civilians (Burundi)	3	13	Burundi	Bujumbura Rural	Kanyosha1	Mboza	Kanyosha	-3.41560	29.40750	1	Associated Press International; Agence France Presse - English; Agence France Presse; Radio France Internationale	1	"-3.4156,29.4075"
516	3441BUI	10824	21/11/2015	2015	1	Battle-No change of territory	Police Forces of Burundi (2005-)		1	Unidentified Armed Group (Burundi)	Civilians (Burundi)	3	13	Burundi	Bujumbura Mairie	Ngagara	N.A. (24)	Ngagara	-3.35270	29.37000	1	Associated Press International; Agence France Presse - English; Agence France Presse; Radio France Internationale	3	"-3.3527,29.37"
516	3442BUI	10825	21/11/2015	2015	1	Battle-No change of territory	Police Forces of Burundi (2005-)		1	Unidentified Armed Group (Burundi)		3	13	Burundi	Bujumbura Mairie	Nyakabiga	N.A. (25)	Nyakabiga	-3.37330	29.37670	1	Agence France Presse	0	"-3.3733,29.3767"
516	3443BUI	10826	21/11/2015	2015	1	Battle-No change of territory	Police Forces of Burundi (2005-)		1	Unidentified Armed Group (Burundi)		3	13	Burundi	Bujumbura Mairie	Bwiza	N.A. (8)	Bwiza	-3.37250	29.36500	1	Agence France Presse	0	"-3.3725,29.365"
516	3444BUI	10827	21/11/2015	2015	1	Battle-No change of territory	Police Forces of Burundi (2005-)		1	Unidentified Armed Group (Burundi)		3	13	Burundi	Bujumbura Mairie	Jabe		Jabe	-3.37099	29.37128	1	Agence France Presse	0	"-3.370986,29.371277"
516	3440BUI	10828	21/11/2015	2015	1	Battle-No change of territory	Police Forces of Burundi (2005-)		1	Unidentified Armed Group (Burundi)		3	13	Burundi	Bujumbura Mairie	Musaga	N.A. (20)	Musaga	-3.41580	29.37500	1	Agence France Presse	0	"-3.4158,29.375"
516	3446BUI	10829	22/11/2015	2015	1	Battle-No change of territory	Military Forces of Burundi (2005-)	Civilians (Burundi)	1	Unidentified Armed Group (Burundi)		3	13	Burundi	Bujumbura Mairie	Buyenze	N.A. (6)	Ntahangwa	-3.36910	29.34080	1	Radio France Internationale; Rwanda News Agency	0	"-3.3691,29.3408"
516	3445BUI	10830	22/11/2015	2015	1	Violence against civilians	Unidentified Armed Group (Burkina Faso)		3	Civilians (Burundi)		7	37	Burundi	Muramvya	Kiganda	Kiganda	Kayange Hill	-3.31580	29.65590	1	Radio Burundi	0	"-3.3158,29.6559"
516	3447BUI	10831	23/11/2015	2015	1	Battle-No change of territory	Police Forces of Burundi (2005-)	Civilians (Burundi)	1	Unidentified Armed Group (Burundi)		3	13	Burundi	Ruyigi	Gisuru	Gisuru	Gisuru	-3.45000	30.51000	1	Radio France Internationale; Agence France Presse - English	3	"-3.45,30.51"
516	3448BUI	10832	24/11/2015	2015	1	Battle-No change of territory	Police Forces of Burundi (2005-)		1	Unidentified Armed Group (Burundi)		3	13	Burundi	Bujumbura Mairie	Buyenze	N.A. (6)	Bujumbura	-3.37720	29.35800	2	Agence France Presse - English	3	"-3.3772,29.358"
516	3449BUI	10833	25/11/2015	2015	1	Battle-No change of territory	Police Forces of Burundi (2005-)		1	Unidentified Armed Group (Burundi)		3	13	Burundi	Bujumbura Mairie	Buyenze	N.A. (6)	Bujumbura	-3.37720	29.35800	2	Agence France Presse - English	3	"-3.3772,29.358"
516	3450BUI	10834	26/11/2015	2015	1	Battle-No change of territory	Police Forces of Burundi (2005-)	Civilians (Burundi)	1	Unidentified Armed Group (Burundi)		3	13	Burundi	Bujumbura Mairie	Buyenze	N.A. (6)	Bujumbura	-3.37720	29.35800	2	Agence France Presse - English	2	"-3.3772,29.358"
516	3451BUI	10835	27/11/2015	2015	1	Violence against civilians	Unidentified Armed Group (Burkina Faso)		3	Civilians (Burundi)	CNDD-FDD: National Council for the Defence of Democracy-Forces for the Defence of Democracy	7	37	Burundi	Bujumbura Rural	Mutimbuzi	Rukaramu	Kajaga	-3.34130	29.30190	1	Associated Press International; Agence France Presse - English	1	"-3.3413,29.3019"
516	3452BUI	10836	28/11/2015	2015	1	Battle-No change of territory	Military Forces of Burundi (2005-)	Civilians (Burundi)	1	Unidentified Armed Group (Burundi)		3	13	Burundi	Bujumbura Rural	Nyabiraba	Matara	Matara	-3.49140	29.48030	1	Agence France Presse - English	1	"-3.4914,29.4803"
516	3454BUI	10837	29/11/2015	2015	1	Battle-No change of territory	Military Forces of Burundi (2005-)	Civilians (Burundi)	1	Unidentified Armed Group (Burundi)		3	13	Burundi	Bujumbura Mairie	Kinindo	N.A. (17)	Kibenga	-3.42220	29.34440	1	Agence France Presse; Agence France Presse - English; Radio France Internationale	1	"-3.4222,29.3444"
516	3453BUI	10838	29/11/2015	2015	1	Battle-No change of territory	Military Forces of Burundi (2005-)		1	Unidentified Armed Group (Burundi)		3	13	Burundi	Bujumbura Rural	Mutambu	Burima	Mutambu	-3.51660	29.41670	1	Agence France Presse; Agence France Presse - English	4	"-3.5166,29.4167"
516	3455BUI	10839	29/11/2015	2015	1	Violence against civilians	Unidentified Armed Group (Burundi)		3	Civilians (Burundi)		7	37	Burundi	Bujumbura Mairie	Buyenze	N.A. (6)	Bujumbura	-3.37720	29.35800	2	Radio France Internationale	1	"-3.3772,29.358"
516	3456BUI	10840	30/11/2015	2015	1	Battle-No change of territory	Unidentified Armed Group (Burundi)		3	Unidentified Armed Group (Burundi)		3	33	Burundi	Bujumbura Mairie	Kinama	N.A. (16)	Kinama	-3.33440	29.37750	1	BBC	0	"-3.3344,29.3775"
516	3457BUI	10841	30/11/2015	2015	1	Battle-No change of territory	Unidentified Armed Group (Burundi)		3	Unidentified Armed Group (Burundi)		3	33	Burundi	Bujumbura Mairie	Jabe		Jabe	-3.37099	29.37128	1	BBC	0	"-3.370986,29.371277"
516	3458BUI	10842	01/12/2015	2015	1	Battle-No change of territory	Unidentified Armed Group (Burundi)		3	Police Forces of Burundi (2005-)		1	13	Burundi	Bujumbura Mairie	Nyakabiga	N.A. (25)	Nyakabiga	-3.37330	29.37670	1	Agence France Presse - English; Agence France Presse	1	"-3.3733,29.3767"
516	3461BUI	10843	01/12/2015	2015	1	Strategic development	Police Forces of Burundi (2005-)		1	Civilians (Burundi)		7	17	Burundi	Bujumbura Mairie	Jabe		Jabe	-3.37099	29.37128	1	BBC	0	"-3.370986,29.371277"
516	3460BUI	10844	01/12/2015	2015	1	Violence against civilians	Unidentified Armed Group (Burundi)		3	Civilians (Burundi)		7	37	Burundi	Bujumbura Rural	Mugongomanga	Rwibaga	Mugongomanga	-3.46940	29.54440	1	Agence France Presse - English	0	"-3.4694,29.5444"
516	3459BUI	10845	01/12/2015	2015	1	Violence against civilians	Unidentified Armed Group (Burundi)		3	Civilians (Burundi)		7	37	Burundi	Bujumbura Mairie	Buterere	N.A. (4)	Mutimbuzi	-3.31670	29.36670	1	Agence France Presse - English	2	"-3.3167,29.3667"
516	3462BUI	10846	02/12/2015	2015	1	Violence against civilians	Unidentified Armed Group (Burundi)		3	Civilians (Burundi)		7	37	Burundi	Bujumbura Mairie	Kinama	N.A. (16)	Cibitoke	-3.33630	29.37880	1	Agence France Presse - English; Agence France Presse	1	"-3.3363,29.3788"
516	3463BUI	10847	02/12/2015	2015	1	Violence against civilians	Unidentified Armed Group (Burundi)		3	Civilians (Burundi)		7	37	Burundi	Bujumbura Mairie	Buterere	N.A. (4)	Mutakura	-3.34080	29.36030	1	Agence France Presse - English	3	"-3.3408,29.3603"
516	3464BUI	10848	04/12/2015	2015	1	Battle-No change of territory	Unidentified Armed Group (Burundi)		3	Military Forces of Burundi (2005-)		1	13	Burundi	Bujumbura Mairie	Buyenze	N.A. (6)	Bujumbura	-3.37720	29.35800	1	Agence France Presse; Xinhua News Agency - French	3	"-3.3772,29.358"
516	3465BUI	10849	04/12/2015	2015	2	Strategic development	Government of Burundi (2005-)		1	Civilians (Rwanda)		7	17	Burundi	Bujumbura Mairie	Buyenze	N.A. (6)	Bujumbura	-3.37720	29.35800	1	Agence France Presse	0	"-3.3772,29.358"
516	3466BUI	10850	08/12/2015	2015	1	Battle-No change of territory	Unidentified Armed Group (Burundi)		3	Military Forces of Burundi (2005-)		1	13	Burundi	Bururi	Burambi	Buyenzi	Burambi	-3.78810	29.42970	1	Agence France Presse - English	1	"-3.7881,29.4297"
516	3467BUI	10851	08/12/2015	2015	2	Violence against civilians	Unidentified Armed Group (Burundi)		3	Civilians (Burundi)		7	37	Burundi	Bujumbura Mairie	Ngagara	N.A. (24)	Ngagara	-3.35270	29.37000	1	Anglican Communion News Service	1	"-3.3527,29.37"
516	3468BUI	10852	09/12/2015	2015	1	Battle-No change of territory	Unidentified Armed Group (Burundi)		3	Police Forces of Burundi (2005-)		1	13	Burundi	Bururi	Burambi	Burambi	Gicumbi	-3.82002	29.44284	2	SOS Medias Burundi	3	"-3.820017,29.442843"
516	3469BUI	10853	09/12/2015	2015	1	Battle-No change of territory	Unidentified Armed Group (Burundi)		3	Military Forces of Burundi (2005-)		1	13	Burundi	Bururi	Burambi	Buyenzi	Burambi	-3.78810	29.42970	1	Agence France Presse - English	1	"-3.7881,29.4297"
516	3472BUI	10856	09/12/2015	2015	1	Violence against civilians	Unidentified Armed Group (Burundi)		3	Civilians (Burundi)		7	37	Burundi	Bujumbura Mairie	Jabe		Jabe	-3.37099	29.37128	1	Rwanda News Agency; Associated Press International	1	"-3.370986,29.371277"
516	3470BUI	10854	09/12/2015	2015	1	Violence against civilians	Police Forces of Burundi (2005-)		1	Civilians (Burundi)		7	17	Burundi	Bujumbura Mairie	Kinama	N.A. (16)	Cibitoke	-3.33630	29.37880	1	Rwanda News Agency; SOS Medias Burundi; Associated Press International	5	"-3.3363,29.3788"
516	3471BUI	10855	09/12/2015	2015	1	Violence against civilians	Police Forces of Burundi (2005-)		1	Civilians (Burundi)		7	17	Burundi	Bujumbura Mairie	Bwiza	N.A. (8)	Bwiza	-3.37250	29.36500	1	Associated Press International	1	"-3.3725,29.365"
516	3473BUI	10857	10/12/2015	2015	1	Battle-No change of territory	Unidentified Armed Group (Burundi)		3	Police Forces of Burundi (2005-)		1	13	Burundi	Bujumbura Mairie	Musaga	N.A. (20)	Musaga	-3.41580	29.37500	1	Xinhua General News Service	0	"-3.4158,29.375"
